"Jahr";"Monat";"Bundesland";"Temperatur";"Niederschlag";"Sonnendauer"
2009;1;"Bayern";-3.91;30.2;87.6
2009;1;"Hessen";-2.88;40.2;86.6
2009;1;"Mecklenburg.Vorpommern";-0.88;18.3;60.3
2009;1;"Niedersachsen";-0.43;37.4;60.6
2009;1;"Niedersachsen.Hamburg.Bremen";-0.41;37.4;60.6
2009;1;"Nordrhein.Westfalen";-1.02;42.9;90.6
2009;1;"Rheinland.Pfalz";-2;48.9;87.9
2009;1;"Schleswig.Holstein";0.36;32.2;56.3
2009;1;"Saarland";-1.53;60.8;93.6
2009;1;"Sachsen";-3;30.3;73.3
2009;1;"Sachsen.Anhalt";-1.99;25.4;64.6
2009;1;"Thueringen.Sachsen.Anhalt";-2.57;27.4;69.8
2009;1;"Thueringen";-3.31;29.8;76.3
2009;1;"Deutschland";-2.16;33.2;77
2009;2;"Brandenburg.Berlin";0.51;43.4;31.5
2009;2;"Brandenburg";0.5;43.3;31.6
2009;2;"Baden.Wuerttemberg";-0.21;66.2;62
2009;2;"Bayern";-1.02;73.1;56.7
2009;2;"Hessen";0.7;65.9;46.3
2009;2;"Mecklenburg.Vorpommern";0.33;42.6;33.4
2009;2;"Niedersachsen";1.78;61.5;36.6
2009;2;"Niedersachsen.Hamburg.Bremen";1.78;61.3;36.6
2009;2;"Nordrhein.Westfalen";2.09;78.1;34.9
2009;2;"Rheinland.Pfalz";1.33;58;47.2
2009;2;"Schleswig.Holstein";1.25;43.4;44.3
2009;2;"Saarland";1.55;62.1;45.7
2009;2;"Sachsen";-0.02;73.3;40.9
2009;2;"Sachsen.Anhalt";0.93;45.1;37.2
2009;2;"Thueringen.Sachsen.Anhalt";0.49;53.6;42.1
2009;2;"Thueringen";-0.07;64.2;48.3
2009;2;"Deutschland";0.51;62.1;44.7
2009;3;"Brandenburg.Berlin";4.99;46.2;86
2009;3;"Brandenburg";4.98;46.2;86.1
2009;3;"Baden.Wuerttemberg";3.57;102.9;88.5
2009;3;"Bayern";3.09;97.1;74.2
2009;3;"Hessen";4.24;76.7;89.7
2009;3;"Mecklenburg.Vorpommern";4.48;52.6;93.8
2009;3;"Niedersachsen";5.12;71;98
2009;3;"Niedersachsen.Hamburg.Bremen";5.12;71;97.9
2009;3;"Nordrhein.Westfalen";5.12;95.1;98.3
2009;3;"Rheinland.Pfalz";4.62;78.4;100.9
2009;3;"Schleswig.Holstein";4.85;62.1;88.7
2009;3;"Saarland";4.83;86.9;103.2
2009;3;"Sachsen";4.26;74.5;68.6
2009;3;"Sachsen.Anhalt";5.02;49.8;87.5
2009;3;"Thueringen.Sachsen.Anhalt";4.43;58.3;83.7
2009;3;"Thueringen";3.69;68.9;78.9
2009;3;"Deutschland";4.3;77.7;87.4
2009;4;"Brandenburg.Berlin";12.58;5.2;301.9
2009;4;"Brandenburg";12.56;5.3;301.8
2009;4;"Baden.Wuerttemberg";11.18;32.9;201.7
2009;4;"Bayern";11.42;47.5;241.8
2009;4;"Hessen";12.15;37;223.6
2009;4;"Mecklenburg.Vorpommern";10.96;4.8;313.6
2009;4;"Niedersachsen";12.31;19.7;256
2009;4;"Niedersachsen.Hamburg.Bremen";12.31;19.7;256.5
2009;4;"Nordrhein.Westfalen";12.44;36;214
2009;4;"Rheinland.Pfalz";12.17;46.2;207.1
2009;4;"Schleswig.Holstein";10.84;15.6;281.7
2009;4;"Saarland";12.15;38.7;209
2009;4;"Sachsen";12.05;26.4;267.6
2009;4;"Sachsen.Anhalt";12.25;21.1;266.6
2009;4;"Thueringen.Sachsen.Anhalt";11.91;35.4;252.1
2009;4;"Thueringen";11.49;53.3;234
2009;4;"Deutschland";11.83;30.3;247.8
2009;5;"Brandenburg.Berlin";13.85;74.3;246.2
2009;5;"Brandenburg";13.84;73.8;246.2
2009;5;"Baden.Wuerttemberg";14.25;117.7;211.7
2009;5;"Bayern";13.69;105.9;210
2009;5;"Hessen";13.73;68.1;200.3
2009;5;"Mecklenburg.Vorpommern";12.66;56.7;262.7
2009;5;"Niedersachsen";13.46;51.4;246.9
2009;5;"Niedersachsen.Hamburg.Bremen";13.45;51.3;247.3
2009;5;"Nordrhein.Westfalen";13.72;47;212.1
2009;5;"Rheinland.Pfalz";14.02;57.6;201.5
2009;5;"Schleswig.Holstein";12.45;54.6;281.3
2009;5;"Saarland";14.39;38.9;202.8
2009;5;"Sachsen";13.46;87.9;219.7
2009;5;"Sachsen.Anhalt";13.92;68.2;242.7
2009;5;"Thueringen.Sachsen.Anhalt";13.6;71.1;227.3
2009;5;"Thueringen";13.2;74.9;208
2009;5;"Deutschland";13.62;76;226.2
2009;6;"Brandenburg.Berlin";15.19;69.7;184.1
2009;6;"Brandenburg";15.18;69.6;184
2009;6;"Baden.Wuerttemberg";15.4;96.8;215.4
2009;6;"Bayern";14.82;128.7;185.9
2009;6;"Hessen";14.82;77.7;181.5
2009;6;"Mecklenburg.Vorpommern";14.18;59.7;215.5
2009;6;"Niedersachsen";14.67;63.6;202.9
2009;6;"Niedersachsen.Hamburg.Bremen";14.66;63.7;203
2009;6;"Nordrhein.Westfalen";15.02;70.9;183.4
2009;6;"Rheinland.Pfalz";15.36;95.7;208.8
2009;6;"Schleswig.Holstein";13.96;77.7;233.5
2009;6;"Saarland";15.85;88.4;243.1
2009;6;"Sachsen";14.39;83.3;145.9
2009;6;"Sachsen.Anhalt";14.9;53.7;182.5
2009;6;"Thueringen.Sachsen.Anhalt";14.51;62.2;172.4
2009;6;"Thueringen";14;73;159.6
2009;6;"Deutschland";14.81;85.1;192.8
2009;7;"Brandenburg.Berlin";19.11;76.8;226.5
2009;7;"Brandenburg";19.1;77.2;226.6
2009;7;"Baden.Wuerttemberg";17.68;151.2;206.5
2009;7;"Bayern";17.49;130.1;201
2009;7;"Hessen";17.84;94.1;197.7
2009;7;"Mecklenburg.Vorpommern";18.48;85;232.2
2009;7;"Niedersachsen";18.12;105.1;220.2
2009;7;"Niedersachsen.Hamburg.Bremen";18.12;105.3;220.2
2009;7;"Nordrhein.Westfalen";17.95;112.3;209.6
2009;7;"Rheinland.Pfalz";17.95;91.9;205
2009;7;"Schleswig.Holstein";17.8;111.6;227.9
2009;7;"Saarland";18.07;105.9;208.3
2009;7;"Sachsen";18.14;90.2;201.5
2009;7;"Sachsen.Anhalt";18.78;76.6;219.4
2009;7;"Thueringen.Sachsen.Anhalt";18.21;83.7;207.5
2009;7;"Thueringen";17.49;92.7;192.4
2009;7;"Deutschland";18.01;107.6;211.1
2009;8;"Brandenburg.Berlin";19.44;33;276.7
2009;8;"Brandenburg";19.42;33.2;276.5
2009;8;"Baden.Wuerttemberg";18.71;47.9;261.9
2009;8;"Bayern";18.33;59.7;254.9
2009;8;"Hessen";18.38;40.3;245.2
2009;8;"Mecklenburg.Vorpommern";18.76;31.6;261.4
2009;8;"Niedersachsen";18.64;30.6;238.6
2009;8;"Niedersachsen.Hamburg.Bremen";18.64;30.7;238.6
2009;8;"Nordrhein.Westfalen";18.47;37;239.9
2009;8;"Rheinland.Pfalz";18.87;34.9;254.6
2009;8;"Schleswig.Holstein";18.08;52.1;230.4
2009;8;"Saarland";19.17;42.9;263.5
2009;8;"Sachsen";18.7;58.9;264.1
2009;8;"Sachsen.Anhalt";19.41;28;259.4
2009;8;"Thueringen.Sachsen.Anhalt";18.88;32.3;253.1
2009;8;"Thueringen";18.22;37.6;245
2009;8;"Deutschland";18.65;42.5;252.9
2009;9;"Brandenburg.Berlin";15.23;30.9;199.5
2009;9;"Brandenburg";15.21;30.8;199.2
2009;9;"Baden.Wuerttemberg";14.6;33.9;179.5
2009;9;"Bayern";14.4;48.9;180
2009;9;"Hessen";14.45;49.6;149.6
2009;9;"Mecklenburg.Vorpommern";14.95;31.7;191.6
2009;9;"Niedersachsen";14.8;37.9;159.5
2009;9;"Niedersachsen.Hamburg.Bremen";14.8;37.8;159.8
2009;9;"Nordrhein.Westfalen";14.62;44.9;148.7
2009;9;"Rheinland.Pfalz";14.76;37.8;160.1
2009;9;"Schleswig.Holstein";14.6;43;169
2009;9;"Saarland";15.02;45.8;170.7
2009;9;"Sachsen";14.73;40.4;178.1
2009;9;"Sachsen.Anhalt";15.11;35;178
2009;9;"Thueringen.Sachsen.Anhalt";14.7;49.9;167.6
2009;9;"Thueringen";14.17;68.6;154.6
2009;9;"Deutschland";14.69;41.6;171.9
2009;10;"Brandenburg.Berlin";7.84;83.4;74.1
2009;10;"Brandenburg";7.83;83.4;74.1
2009;10;"Baden.Wuerttemberg";8.44;76.2;98
2009;10;"Bayern";7.65;78.1;85.3
2009;10;"Hessen";8.21;63.7;79.8
2009;10;"Mecklenburg.Vorpommern";7.78;78.9;85.1
2009;10;"Niedersachsen";8.55;86.9;88.9
2009;10;"Niedersachsen.Hamburg.Bremen";8.55;86.8;89.1
2009;10;"Nordrhein.Westfalen";9.12;95.4;85.8
2009;10;"Rheinland.Pfalz";8.93;54.2;91.1
2009;10;"Schleswig.Holstein";8.27;80.3;107.1
2009;10;"Saarland";9.31;51.3;106.1
2009;10;"Sachsen";7.51;90.1;69
2009;10;"Sachsen.Anhalt";8.04;82.6;79
2009;10;"Thueringen.Sachsen.Anhalt";7.77;76.8;74.7
2009;10;"Thueringen";7.43;69.5;69.3
2009;10;"Deutschland";8.17;79.4;85.3
2009;11;"Brandenburg.Berlin";7.42;71.2;59.6
2009;11;"Brandenburg";7.41;71.2;59.6
2009;11;"Baden.Wuerttemberg";6.66;96.4;63.2
2009;11;"Bayern";5.93;76.7;67.6
2009;11;"Hessen";7.47;101.8;34.3
2009;11;"Mecklenburg.Vorpommern";7.19;83.5;35.1
2009;11;"Niedersachsen";8.62;104.7;32.4
2009;11;"Niedersachsen.Hamburg.Bremen";8.62;104.8;32.1
2009;11;"Nordrhein.Westfalen";8.79;122.8;39.5
2009;11;"Rheinland.Pfalz";7.77;111;40.7
2009;11;"Schleswig.Holstein";8.08;128;29.8
2009;11;"Saarland";7.82;147.7;31.3
2009;11;"Sachsen";7.14;63.5;73.3
2009;11;"Sachsen.Anhalt";8;74.2;52.9
2009;11;"Thueringen.Sachsen.Anhalt";7.57;83.2;50.6
2009;11;"Thueringen";7.04;94.6;47.6
2009;11;"Deutschland";7.38;93;50.1
2009;12;"Brandenburg.Berlin";-0.11;57.6;34.5
2009;12;"Brandenburg";-0.12;57.4;34.6
2009;12;"Baden.Wuerttemberg";0.55;110.1;46.1
2009;12;"Bayern";-0.45;91.4;38.9
2009;12;"Hessen";0.46;93.6;30.9
2009;12;"Mecklenburg.Vorpommern";0.06;39.8;32.7
2009;12;"Niedersachsen";0.87;79.6;41
2009;12;"Niedersachsen.Hamburg.Bremen";0.87;79.4;40.9
2009;12;"Nordrhein.Westfalen";1.36;95.5;40.9
2009;12;"Rheinland.Pfalz";1.17;94.1;36.2
2009;12;"Schleswig.Holstein";0.87;72.7;41.6
2009;12;"Saarland";1.54;130.1;34.3
2009;12;"Sachsen";-0.41;77.8;42.8
2009;12;"Sachsen.Anhalt";0.12;75.4;37.9
2009;12;"Thueringen.Sachsen.Anhalt";-0.1;85.2;35.8
2009;12;"Thueringen";-0.38;97.5;33.2
2009;12;"Deutschland";0.32;84.2;38.7
2010;1;"Brandenburg.Berlin";-5.14;35;27.2
2010;1;"Brandenburg";-5.15;35.2;27.2
2010;1;"Baden.Wuerttemberg";-2.76;55.9;34.5
2010;1;"Bayern";-3.77;52.4;27.7
2010;1;"Hessen";-3.36;48.1;21.1
2010;1;"Mecklenburg.Vorpommern";-4.64;45;29.7
2010;1;"Niedersachsen";-3.2;40.4;20.7
2010;1;"Niedersachsen.Hamburg.Bremen";-3.2;40.4;20.8
2010;1;"Nordrhein.Westfalen";-2.06;52.4;28.1
2010;1;"Rheinland.Pfalz";-2.48;53.8;22.8
2010;1;"Schleswig.Holstein";-3.32;40;31.3
2010;1;"Saarland";-1.96;64.5;21.8
2010;1;"Sachsen";-5.09;46.3;31.5
2010;1;"Sachsen.Anhalt";-4.78;34.8;23.4
2010;1;"Thueringen.Sachsen.Anhalt";-4.81;38.6;22.8
2010;1;"Thueringen";-4.85;43.4;22
2010;1;"Deutschland";-3.65;46.8;26.7
2010;2;"Brandenburg.Berlin";-0.61;28.7;49.7
2010;2;"Brandenburg";-0.63;28.7;49.7
2010;2;"Baden.Wuerttemberg";0.13;60.2;57.9
2010;2;"Bayern";-1.12;46.1;58.1
2010;2;"Hessen";-0.23;54.6;35.8
2010;2;"Mecklenburg.Vorpommern";-1.03;36.5;36.9
2010;2;"Niedersachsen";-0.48;52.1;38.5
2010;2;"Niedersachsen.Hamburg.Bremen";-0.48;52.2;38.4
2010;2;"Nordrhein.Westfalen";0.65;67.3;31.3
2010;2;"Rheinland.Pfalz";0.65;66.9;38.4
2010;2;"Schleswig.Holstein";-1.05;57.5;34
2010;2;"Saarland";1.25;101.7;37.1
2010;2;"Sachsen";-0.98;26.4;54.5
2010;2;"Sachsen.Anhalt";-0.78;30.3;50.3
2010;2;"Thueringen.Sachsen.Anhalt";-1;34;47
2010;2;"Thueringen";-1.27;38.7;42.8
2010;2;"Deutschland";-0.5;48.5;45.8
2010;3;"Brandenburg.Berlin";4.57;42;117.3
2010;3;"Brandenburg";4.56;42.1;117.4
2010;3;"Baden.Wuerttemberg";3.81;51.5;146.9
2010;3;"Bayern";3.28;48.7;143.8
2010;3;"Hessen";4.34;51.6;133
2010;3;"Mecklenburg.Vorpommern";3.96;42.6;121.3
2010;3;"Niedersachsen";4.86;64.1;127.9
2010;3;"Niedersachsen.Hamburg.Bremen";4.87;64.5;127.9
2010;3;"Nordrhein.Westfalen";5.07;65.7;120.7
2010;3;"Rheinland.Pfalz";4.68;53;135.2
2010;3;"Schleswig.Holstein";4.25;58.9;124.1
2010;3;"Saarland";4.96;61.1;137.9
2010;3;"Sachsen";3.8;53;130.5
2010;3;"Sachsen.Anhalt";4.69;39.9;127.1
2010;3;"Thueringen.Sachsen.Anhalt";4.25;41.7;128.6
2010;3;"Thueringen";3.69;43.9;130.5
2010;3;"Deutschland";4.2;52.2;131.8
2010;4;"Brandenburg.Berlin";8.95;15.4;216.2
2010;4;"Brandenburg";8.93;15.4;216.3
2010;4;"Baden.Wuerttemberg";8.79;23.8;220.2
2010;4;"Bayern";8.21;26.9;220.2
2010;4;"Hessen";8.97;16.5;222.5
2010;4;"Mecklenburg.Vorpommern";8.01;16.8;219.9
2010;4;"Niedersachsen";8.98;22.1;219.2
2010;4;"Niedersachsen.Hamburg.Bremen";8.98;22.1;219.4
2010;4;"Nordrhein.Westfalen";9.29;13.8;212
2010;4;"Rheinland.Pfalz";9.46;17;227.9
2010;4;"Schleswig.Holstein";8.08;26.8;222.2
2010;4;"Saarland";9.89;16.1;238.1
2010;4;"Sachsen";8.3;26.1;206.5
2010;4;"Sachsen.Anhalt";8.95;14.3;207.8
2010;4;"Thueringen.Sachsen.Anhalt";8.6;17.3;208.5
2010;4;"Thueringen";8.16;21;209.3
2010;4;"Deutschland";8.69;20.8;217.9
2010;5;"Brandenburg.Berlin";11.13;100.4;102.5
2010;5;"Brandenburg";11.12;100.8;102.8
2010;5;"Baden.Wuerttemberg";10.65;129.9;101.8
2010;5;"Bayern";10.69;131.6;100.9
2010;5;"Hessen";10.32;101;112.8
2010;5;"Mecklenburg.Vorpommern";9.96;95.2;120.6
2010;5;"Niedersachsen";10.09;70;136.4
2010;5;"Niedersachsen.Hamburg.Bremen";10.09;70.1;136.6
2010;5;"Nordrhein.Westfalen";10.17;72.7;129.9
2010;5;"Rheinland.Pfalz";10.58;98.5;119.9
2010;5;"Schleswig.Holstein";9.57;70.3;156.1
2010;5;"Saarland";10.97;115.8;126.3
2010;5;"Sachsen";10.66;107.4;92.5
2010;5;"Sachsen.Anhalt";10.65;124.8;108
2010;5;"Thueringen.Sachsen.Anhalt";10.34;117;104.1
2010;5;"Thueringen";9.95;107.1;99.1
2010;5;"Deutschland";10.43;103.3;114.3
2010;6;"Brandenburg.Berlin";17.12;14.2;286.8
2010;6;"Brandenburg";17.09;14.5;286.7
2010;6;"Baden.Wuerttemberg";16.42;73.6;212.4
2010;6;"Bayern";16.2;99.8;213.2
2010;6;"Hessen";16.55;56.9;272.8
2010;6;"Mecklenburg.Vorpommern";15.54;33.1;288
2010;6;"Niedersachsen";16.12;26.8;273.1
2010;6;"Niedersachsen.Hamburg.Bremen";16.12;27;272.9
2010;6;"Nordrhein.Westfalen";16.56;24.9;263.3
2010;6;"Rheinland.Pfalz";16.95;49.4;260.1
2010;6;"Schleswig.Holstein";14.94;49.4;262.5
2010;6;"Saarland";17.33;53.2;257.8
2010;6;"Sachsen";16.33;37.1;261
2010;6;"Sachsen.Anhalt";16.81;21.9;284.5
2010;6;"Thueringen.Sachsen.Anhalt";16.48;21.5;276
2010;6;"Thueringen";16.08;20.8;265.3
2010;6;"Deutschland";16.33;49.4;254.7
2010;7;"Brandenburg.Berlin";21.89;61.7;302.5
2010;7;"Brandenburg";21.86;61.9;302.5
2010;7;"Baden.Wuerttemberg";19.58;113;269.5
2010;7;"Bayern";19.43;132.7;276.6
2010;7;"Hessen";20.08;64.7;271
2010;7;"Mecklenburg.Vorpommern";21.08;26.7;307.6
2010;7;"Niedersachsen";20.69;49.3;280.5
2010;7;"Niedersachsen.Hamburg.Bremen";20.7;49;280.6
2010;7;"Nordrhein.Westfalen";20.45;68.2;267.1
2010;7;"Rheinland.Pfalz";20.16;73.3;273.4
2010;7;"Schleswig.Holstein";20.03;38.8;275.2
2010;7;"Saarland";20.29;72;286.7
2010;7;"Sachsen";20.49;124.8;278.9
2010;7;"Sachsen.Anhalt";21.32;46.9;284.3
2010;7;"Thueringen.Sachsen.Anhalt";20.72;69.1;278.6
2010;7;"Thueringen";19.96;97.1;271.4
2010;7;"Deutschland";20.33;81.5;279.5
2010;8;"Brandenburg.Berlin";18.07;154;150
2010;8;"Brandenburg";18.05;155;149.9
2010;8;"Baden.Wuerttemberg";16.31;147.9;159.9
2010;8;"Bayern";16.03;184.1;147.2
2010;8;"Hessen";16.33;145.9;136.6
2010;8;"Mecklenburg.Vorpommern";17.58;152.9;135.9
2010;8;"Niedersachsen";16.83;149;133.1
2010;8;"Niedersachsen.Hamburg.Bremen";16.83;148.8;133.2
2010;8;"Nordrhein.Westfalen";16.54;186.6;135.2
2010;8;"Rheinland.Pfalz";16.58;137.8;152.1
2010;8;"Schleswig.Holstein";16.7;152.4;135.5
2010;8;"Saarland";16.81;120.6;156.6
2010;8;"Sachsen";16.94;203.7;144.4
2010;8;"Sachsen.Anhalt";17.41;130.3;126.8
2010;8;"Thueringen.Sachsen.Anhalt";16.81;145.3;127
2010;8;"Thueringen";16.05;164.2;127.3
2010;8;"Deutschland";16.7;161.6;141.9
2010;9;"Brandenburg.Berlin";13;102.4;142.2
2010;9;"Brandenburg";12.99;102.8;142.4
2010;9;"Baden.Wuerttemberg";12.04;64.1;169.3
2010;9;"Bayern";11.45;54.6;150.8
2010;9;"Hessen";12.13;62.7;127
2010;9;"Mecklenburg.Vorpommern";13.07;76.6;138.6
2010;9;"Niedersachsen";13.01;102.3;120.9
2010;9;"Niedersachsen.Hamburg.Bremen";13.02;102.4;120.9
2010;9;"Nordrhein.Westfalen";12.75;76.3;122.2
2010;9;"Rheinland.Pfalz";12.53;69.3;149.7
2010;9;"Schleswig.Holstein";13.08;119;130.9
2010;9;"Saarland";12.75;82.3;160.6
2010;9;"Sachsen";11.95;133.3;140.8
2010;9;"Sachsen.Anhalt";12.95;121.1;138.6
2010;9;"Thueringen.Sachsen.Anhalt";12.43;100.2;132.4
2010;9;"Thueringen";11.78;74;124.7
2010;9;"Deutschland";12.39;82.7;139.7
2010;10;"Brandenburg.Berlin";7.89;20.3;134.1
2010;10;"Brandenburg";7.88;20.2;134.2
2010;10;"Baden.Wuerttemberg";7.73;43.8;126.9
2010;10;"Bayern";7.09;36.7;124.9
2010;10;"Hessen";8.06;28.9;126.9
2010;10;"Mecklenburg.Vorpommern";8.32;34.4;131.4
2010;10;"Niedersachsen";9.2;46.2;110.2
2010;10;"Niedersachsen.Hamburg.Bremen";9.21;46.3;110.3
2010;10;"Nordrhein.Westfalen";9.22;43;112.4
2010;10;"Rheinland.Pfalz";8.47;32.7;128
2010;10;"Schleswig.Holstein";9.23;67.2;125
2010;10;"Saarland";8.65;40.7;128.9
2010;10;"Sachsen";7.29;15.2;144.6
2010;10;"Sachsen.Anhalt";8.32;19.2;133.8
2010;10;"Thueringen.Sachsen.Anhalt";7.9;21.7;132.2
2010;10;"Thueringen";7.38;24.9;130.2
2010;10;"Deutschland";8.13;35.8;125.2
2010;11;"Brandenburg.Berlin";4.88;102.8;25.5
2010;11;"Brandenburg";4.87;103;25.6
2010;11;"Baden.Wuerttemberg";4.78;96.5;52.2
2010;11;"Bayern";4.35;80;49.7
2010;11;"Hessen";5.11;80.9;21.3
2010;11;"Mecklenburg.Vorpommern";4.69;103.8;23.7
2010;11;"Niedersachsen";4.82;90.3;26
2010;11;"Niedersachsen.Hamburg.Bremen";4.82;90.2;26.1
2010;11;"Nordrhein.Westfalen";5.36;117.2;25.2
2010;11;"Rheinland.Pfalz";5.37;76.3;26.4
2010;11;"Schleswig.Holstein";4.32;133.1;41.9
2010;11;"Saarland";5.6;103.5;22.2
2010;11;"Sachsen";4.62;113.4;39.6
2010;11;"Sachsen.Anhalt";4.76;100;26.9
2010;11;"Thueringen.Sachsen.Anhalt";4.52;106.5;27.6
2010;11;"Thueringen";4.21;114.7;28.5
2010;11;"Deutschland";4.76;96.9;34.4
2010;12;"Brandenburg.Berlin";-4.65;70.8;20.1
2010;12;"Brandenburg";-4.66;70.9;20.2
2010;12;"Baden.Wuerttemberg";-2.33;139.7;30.1
2010;12;"Bayern";-3.71;107.5;30.5
2010;12;"Hessen";-3.52;89.4;16.2
2010;12;"Mecklenburg.Vorpommern";-4.31;61.5;23.6
2010;12;"Niedersachsen";-3.62;62.2;27
2010;12;"Niedersachsen.Hamburg.Bremen";-3.62;61.9;27.2
2010;12;"Nordrhein.Westfalen";-2.88;82.1;21.5
2010;12;"Rheinland.Pfalz";-2.57;106.5;20
2010;12;"Schleswig.Holstein";-3.79;48.1;40.3
2010;12;"Saarland";-2.08;126.9;19
2010;12;"Sachsen";-4.81;100.1;34.8
2010;12;"Sachsen.Anhalt";-4.42;67.4;23.1
2010;12;"Thueringen.Sachsen.Anhalt";-4.58;78.6;24.6
