"Jahr";"Monat";"Bundesland";"AvgTemp";"PrecipMM";"SunDuration"
1883;7;"Nordrhein.Westfalen";16.4;132.7;NA
1883;7;"Rheinland.Pfalz";16.2;126.1;NA
1883;7;"Schleswig.Holstein";17.2;97.2;NA
1883;7;"Saarland";16.2;137.8;NA
1883;7;"Sachsen";17.1;125.2;NA
1883;7;"Sachsen.Anhalt";17.6;85.4;NA
1883;7;"Thueringen";16.1;104.6;NA
1883;7;"Thueringen.Sachsen.Anhalt";16.9;93.9;NA
1883;7;"Deutschland";16.7;116.9;NA
1883;8;"Brandenburg.Berlin";16.9;49.9;NA
1883;8;"Brandenburg";16.9;50.1;NA
1883;8;"Baden.Wuerttemberg";15.9;56.6;NA
1883;8;"Bayern";15.2;48.4;NA
1883;8;"Hessen";15.9;42;NA
1883;8;"Mecklenburg.Vorpommern";16;78.3;NA
1883;8;"Niedersachsen";16;59.2;NA
1883;8;"Niedersachsen.Hamburg.Bremen";16;59.4;NA
1883;8;"Nordrhein.Westfalen";16.2;58.2;NA
1883;8;"Rheinland.Pfalz";16.1;45.8;NA
1883;8;"Schleswig.Holstein";15.8;79.1;NA
1883;8;"Saarland";16.4;49.8;NA
1883;8;"Sachsen";15.9;59.1;NA
1883;8;"Sachsen.Anhalt";16.6;36.2;NA
1883;8;"Thueringen";15.4;39.3;NA
1883;8;"Thueringen.Sachsen.Anhalt";16;37.6;NA
1883;8;"Deutschland";15.9;54;NA
1883;9;"Brandenburg.Berlin";14.8;48;NA
1883;9;"Brandenburg";14.8;48;NA
1883;9;"Baden.Wuerttemberg";12.8;93.7;NA
1883;9;"Bayern";12.6;91.9;NA
1883;9;"Hessen";13;64.8;NA
1883;9;"Mecklenburg.Vorpommern";14;37.1;NA
1883;9;"Niedersachsen";13.5;57.7;NA
1883;9;"Niedersachsen.Hamburg.Bremen";13.5;57.6;NA
1883;9;"Nordrhein.Westfalen";13.4;76.8;NA
1883;9;"Rheinland.Pfalz";13.1;82.4;NA
1883;9;"Schleswig.Holstein";13.6;65.4;NA
1883;9;"Saarland";13.1;97.7;NA
1883;9;"Sachsen";13.8;73.3;NA
1883;9;"Sachsen.Anhalt";14.2;45.7;NA
1883;9;"Thueringen";12.8;59.4;NA
1883;9;"Thueringen.Sachsen.Anhalt";13.6;51.8;NA
1883;9;"Deutschland";13.4;70.4;NA
1883;10;"Brandenburg.Berlin";9.6;57.2;NA
1883;10;"Brandenburg";9.6;57.2;NA
1883;10;"Baden.Wuerttemberg";7.7;78.1;NA
1883;10;"Bayern";7.1;65.8;NA
1883;10;"Hessen";8.4;67;NA
1883;10;"Mecklenburg.Vorpommern";9.2;67.6;NA
1883;10;"Niedersachsen";9.4;64.8;NA
1883;10;"Niedersachsen.Hamburg.Bremen";9.4;64.9;NA
1883;10;"Nordrhein.Westfalen";9.4;66.4;NA
1883;10;"Rheinland.Pfalz";8.4;81.3;NA
1883;10;"Schleswig.Holstein";9.4;92;NA
1883;10;"Saarland";8.4;96.5;NA
1883;10;"Sachsen";8.6;66.3;NA
1883;10;"Sachsen.Anhalt";9.3;54.4;NA
1883;10;"Thueringen.Sachsen.Anhalt";8.8;56.4;NA
1883;10;"Thueringen";8.2;58.9;NA
1883;10;"Deutschland";8.5;67.7;NA
1883;11;"Brandenburg.Berlin";4.9;42.8;NA
1883;11;"Brandenburg";4.9;42.8;NA
1883;11;"Baden.Wuerttemberg";4;79.9;NA
1883;11;"Bayern";2.8;63.8;NA
1883;11;"Hessen";4.4;83.4;NA
1883;11;"Mecklenburg.Vorpommern";4.6;57;NA
1883;11;"Niedersachsen";5.2;72.6;NA
1883;11;"Niedersachsen.Hamburg.Bremen";5.2;72.5;NA
1883;11;"Nordrhein.Westfalen";5.3;99.7;NA
1883;11;"Rheinland.Pfalz";4.7;90.2;NA
1883;11;"Schleswig.Holstein";4.9;92.5;NA
1883;11;"Saarland";4.8;116.5;NA
1883;11;"Sachsen";3.9;42.6;NA
1883;11;"Sachsen.Anhalt";4.9;41.7;NA
1883;11;"Thueringen.Sachsen.Anhalt";4.5;47.9;NA
1883;11;"Thueringen";3.9;55.7;NA
1883;11;"Deutschland";4.3;69.3;NA
1883;12;"Brandenburg.Berlin";1.4;57.3;NA
1883;12;"Brandenburg";1.4;57.1;NA
1883;12;"Baden.Wuerttemberg";0;81.7;NA
1883;12;"Bayern";-1;88.8;NA
1883;12;"Hessen";1.1;75.6;NA
1883;12;"Mecklenburg.Vorpommern";1.7;62.3;NA
1883;12;"Niedersachsen";2.1;85.7;NA
1883;12;"Niedersachsen.Hamburg.Bremen";2.1;85.7;NA
1883;12;"Nordrhein.Westfalen";2;98.1;NA
1883;12;"Rheinland.Pfalz";1.3;75;NA
1883;12;"Schleswig.Holstein";2.2;102.2;NA
1883;12;"Saarland";1.3;89.2;NA
1883;12;"Sachsen";0.1;67.5;NA
1883;12;"Sachsen.Anhalt";1.3;53.4;NA
1883;12;"Thueringen.Sachsen.Anhalt";0.9;61.7;NA
1883;12;"Thueringen";0.3;72;NA
1883;12;"Deutschland";0.8;79.3;NA
1884;1;"Brandenburg.Berlin";3.4;51.6;NA
1884;1;"Brandenburg";3.3;51.5;NA
1884;1;"Baden.Wuerttemberg";2.3;65.4;NA
1884;1;"Bayern";1.2;58.4;NA
1884;1;"Hessen";3;71.8;NA
1884;1;"Mecklenburg.Vorpommern";3.2;58.5;NA
1884;1;"Niedersachsen";4;86.6;NA
1884;1;"Niedersachsen.Hamburg.Bremen";4;86.7;NA
1884;1;"Nordrhein.Westfalen";4.2;96.2;NA
1884;1;"Rheinland.Pfalz";3.2;69.2;NA
1884;1;"Schleswig.Holstein";3.6;93.4;NA
1884;1;"Saarland";3.2;80.6;NA
1884;1;"Sachsen";2.4;55.8;NA
1884;1;"Sachsen.Anhalt";3.3;50.7;NA
1884;1;"Thueringen.Sachsen.Anhalt";2.9;54;NA
1884;1;"Thueringen";2.4;58.1;NA
1884;1;"Deutschland";2.9;68.4;NA
1884;2;"Brandenburg.Berlin";2.9;22.9;NA
1884;2;"Brandenburg";2.9;22.8;NA
1884;2;"Baden.Wuerttemberg";2.6;45;NA
1884;2;"Bayern";1.2;25.6;NA
1884;2;"Hessen";2.6;38.5;NA
1884;2;"Mecklenburg.Vorpommern";2.8;29.7;NA
1884;2;"Niedersachsen";3.7;29.4;NA
1884;2;"Niedersachsen.Hamburg.Bremen";3.7;29.4;NA
1884;2;"Nordrhein.Westfalen";4;37.7;NA
1884;2;"Rheinland.Pfalz";2.9;44.5;NA
1884;2;"Schleswig.Holstein";3.3;45.6;NA
1884;2;"Saarland";3.5;53.9;NA
1884;2;"Sachsen";2.2;24.9;NA
1884;2;"Sachsen.Anhalt";3;22.8;NA
1884;2;"Thueringen.Sachsen.Anhalt";2.6;26.5;NA
1884;2;"Thueringen";2.1;31.1;NA
1884;2;"Deutschland";2.7;32.2;NA
1884;3;"Brandenburg.Berlin";4.4;27.9;NA
1884;3;"Brandenburg";4.4;27.9;NA
1884;3;"Baden.Wuerttemberg";5;28.8;NA
1884;3;"Bayern";3.7;27.8;NA
1884;3;"Hessen";5.1;25.4;NA
1884;3;"Mecklenburg.Vorpommern";3.9;23.7;NA
1884;3;"Niedersachsen";5.2;31.4;NA
1884;3;"Niedersachsen.Hamburg.Bremen";5.2;31.3;NA
1884;3;"Nordrhein.Westfalen";5.9;31.5;NA
1884;3;"Rheinland.Pfalz";5.3;24.2;NA
1884;3;"Schleswig.Holstein";4.4;30.3;NA
1884;3;"Saarland";5.9;23.1;NA
1884;3;"Sachsen";4.1;40.5;NA
1884;3;"Sachsen.Anhalt";4.8;30.3;NA
1884;3;"Thueringen.Sachsen.Anhalt";4.5;30.4;NA
1884;3;"Thueringen";4.2;30.6;NA
1884;3;"Deutschland";4.7;29.1;NA
1884;4;"Brandenburg.Berlin";6.1;31.8;NA
1884;4;"Brandenburg";6.1;31.8;NA
1884;4;"Baden.Wuerttemberg";6.5;48.2;NA
1884;4;"Bayern";5.6;42.6;NA
1884;4;"Hessen";6.2;29.9;NA
1884;4;"Mecklenburg.Vorpommern";5.5;22.5;NA
1884;4;"Niedersachsen";6.4;28.8;NA
1884;4;"Niedersachsen.Hamburg.Bremen";6.4;28.8;NA
1884;4;"Nordrhein.Westfalen";6.9;31.1;NA
1884;4;"Rheinland.Pfalz";6.6;35.7;NA
1884;4;"Schleswig.Holstein";5.9;21.5;NA
1884;4;"Saarland";7;33;NA
1884;4;"Sachsen";5.2;43.7;NA
1884;4;"Sachsen.Anhalt";6.1;34.9;NA
1884;4;"Thueringen.Sachsen.Anhalt";5.7;33.8;NA
1884;4;"Thueringen";5.2;32.5;NA
1884;4;"Deutschland";6.1;35;NA
1884;5;"Brandenburg.Berlin";13.3;51.4;NA
1884;5;"Brandenburg";13.3;51.3;NA
1884;5;"Baden.Wuerttemberg";13;61.6;NA
1884;5;"Bayern";12.4;52.2;NA
1884;5;"Hessen";12.6;67.1;NA
1884;5;"Mecklenburg.Vorpommern";12.1;55.5;NA
1884;5;"Niedersachsen";12.6;57.2;NA
1884;5;"Niedersachsen.Hamburg.Bremen";12.6;57.2;NA
1884;5;"Nordrhein.Westfalen";13;69.2;NA
1884;5;"Rheinland.Pfalz";12.9;65.9;NA
1884;5;"Schleswig.Holstein";11.8;61.7;NA
1884;5;"Saarland";13.2;69.5;NA
1884;5;"Sachsen";12.7;48.8;NA
1884;5;"Sachsen.Anhalt";13.2;48;NA
1884;5;"Thueringen.Sachsen.Anhalt";12.7;50;NA
1884;5;"Thueringen";12.2;52.6;NA
1884;5;"Deutschland";12.7;57.4;NA
1884;6;"Brandenburg.Berlin";14.3;85.8;NA
1884;6;"Brandenburg";14.3;85.5;NA
1884;6;"Baden.Wuerttemberg";12.7;85.1;NA
1884;6;"Bayern";12.1;116.6;NA
1884;6;"Hessen";12.9;57.9;NA
1884;6;"Mecklenburg.Vorpommern";13.8;56.2;NA
1884;6;"Niedersachsen";13.3;73.8;NA
1884;6;"Niedersachsen.Hamburg.Bremen";13.3;73.5;NA
1884;6;"Nordrhein.Westfalen";13.4;55.9;NA
1884;6;"Rheinland.Pfalz";13.4;44.7;NA
1884;6;"Schleswig.Holstein";13.7;52.1;NA
1884;6;"Saarland";13.7;45.2;NA
1884;6;"Sachsen";12.9;108.1;NA
1884;6;"Sachsen.Anhalt";13.8;85.6;NA
1884;6;"Thueringen.Sachsen.Anhalt";13.2;83.5;NA
1884;6;"Thueringen";12.5;80.9;NA
1884;6;"Deutschland";13.1;80.6;NA
1884;7;"Brandenburg.Berlin";19.2;91.9;NA
1884;7;"Brandenburg";19.2;91.9;NA
1884;7;"Baden.Wuerttemberg";18.3;90;NA
1884;7;"Bayern";17.7;111.5;NA
1884;7;"Hessen";18.2;82.3;NA
1884;7;"Mecklenburg.Vorpommern";18.1;96.6;NA
1884;7;"Niedersachsen";18.1;97.7;NA
1884;7;"Niedersachsen.Hamburg.Bremen";18.1;97.5;NA
1884;7;"Nordrhein.Westfalen";18.4;103.2;NA
1884;7;"Rheinland.Pfalz";18.6;88.8;NA
1884;7;"Schleswig.Holstein";17.8;100.7;NA
1884;7;"Saarland";18.8;93.6;NA
1884;7;"Sachsen";18.3;98;NA
1884;7;"Sachsen.Anhalt";18.7;86.8;NA
1884;7;"Thueringen.Sachsen.Anhalt";18.2;83.6;NA
1884;7;"Thueringen";17.5;79.5;NA
1884;7;"Deutschland";18.2;96.8;NA
1884;8;"Brandenburg.Berlin";17.5;27.3;NA
1884;8;"Brandenburg";17.5;27.3;NA
1884;8;"Baden.Wuerttemberg";17.3;87.2;NA
1884;8;"Bayern";16.2;92.5;NA
1884;8;"Hessen";17;77.6;NA
1884;8;"Mecklenburg.Vorpommern";17.1;29.5;NA
1884;8;"Niedersachsen";17.2;50;NA
1884;8;"Niedersachsen.Hamburg.Bremen";17.2;49.7;NA
1884;8;"Nordrhein.Westfalen";17.7;70.2;NA
1884;8;"Rheinland.Pfalz";17.6;64.3;NA
1884;8;"Schleswig.Holstein";17.1;29.1;NA
1884;8;"Saarland";18;58.9;NA
1884;8;"Sachsen";16.5;41.3;NA
1884;8;"Sachsen.Anhalt";17.3;29.4;NA
1884;8;"Thueringen.Sachsen.Anhalt";16.7;42.6;NA
1884;8;"Thueringen";16;59.3;NA
1884;8;"Deutschland";17;61.1;NA
1884;9;"Brandenburg.Berlin";15.3;46.2;NA
1884;9;"Brandenburg";15.3;46;NA
1884;9;"Baden.Wuerttemberg";13.6;39.5;NA
1884;9;"Bayern";13;33.5;NA
1884;9;"Hessen";14;30.3;NA
1884;9;"Mecklenburg.Vorpommern";15.1;42.9;NA
1884;9;"Niedersachsen";14.9;55.4;NA
1884;9;"Niedersachsen.Hamburg.Bremen";14.9;55.8;NA
1884;9;"Nordrhein.Westfalen";14.9;39.4;NA
1884;9;"Rheinland.Pfalz";14.2;29.9;NA
1884;9;"Schleswig.Holstein";15.1;77.3;NA
1884;9;"Saarland";14.2;36;NA
1884;9;"Sachsen";14.2;38.6;NA
1884;9;"Sachsen.Anhalt";14.8;47.6;NA
1884;9;"Thueringen.Sachsen.Anhalt";14.1;39.9;NA
1884;9;"Thueringen";13.3;30.3;NA
1884;9;"Deutschland";14.3;41.8;NA
1884;10;"Brandenburg.Berlin";8.5;79.6;NA
1884;10;"Brandenburg";8.5;79.7;NA
1884;10;"Baden.Wuerttemberg";7.4;73.1;NA
1884;10;"Bayern";6.6;106.5;NA
1884;10;"Hessen";7.7;81.2;NA
1884;10;"Mecklenburg.Vorpommern";8.8;77;NA
1884;10;"Niedersachsen";8.7;98.4;NA
1884;10;"Niedersachsen.Hamburg.Bremen";8.7;98.5;NA
1884;10;"Nordrhein.Westfalen";8.6;87.4;NA
1884;10;"Rheinland.Pfalz";8;74.6;NA
1884;10;"Schleswig.Holstein";9.1;106.6;NA
1884;10;"Saarland";7.9;80.6;NA
1884;10;"Sachsen";7.4;97.6;NA
1884;10;"Sachsen.Anhalt";8.3;80.6;NA
1884;10;"Thueringen.Sachsen.Anhalt";7.8;82.1;NA
1884;10;"Thueringen";7.2;84.1;NA
1884;10;"Deutschland";7.9;89.6;NA
1884;11;"Brandenburg.Berlin";1.8;50.1;NA
1884;11;"Brandenburg";1.8;50;NA
1884;11;"Baden.Wuerttemberg";1.6;39.5;NA
1884;11;"Bayern";0.4;35.2;NA
1884;11;"Hessen";1.9;31.4;NA
1884;11;"Mecklenburg.Vorpommern";2.1;46.8;NA
1884;11;"Niedersachsen";2.6;59.6;NA
1884;11;"Niedersachsen.Hamburg.Bremen";2.6;59.6;NA
1884;11;"Nordrhein.Westfalen";3.1;47.2;NA
1884;11;"Rheinland.Pfalz";2.3;31.3;NA
1884;11;"Schleswig.Holstein";2.4;62.4;NA
1884;11;"Saarland";2.5;37.6;NA
1884;11;"Sachsen";1;45.3;NA
1884;11;"Sachsen.Anhalt";1.8;50.7;NA
1884;11;"Thueringen.Sachsen.Anhalt";1.4;47.6;NA
1884;11;"Thueringen";0.9;43.7;NA
1884;11;"Deutschland";1.7;44.7;NA
1884;12;"Brandenburg.Berlin";2.5;68.9;NA
1884;12;"Brandenburg";2.5;68.6;NA
1884;12;"Baden.Wuerttemberg";1;113;NA
1884;12;"Bayern";0.2;94.8;NA
1884;12;"Hessen";1.9;106;NA
1884;12;"Mecklenburg.Vorpommern";2.3;61.2;NA
1884;12;"Niedersachsen";2.5;86.9;NA
1884;12;"Niedersachsen.Hamburg.Bremen";2.5;86.7;NA
1884;12;"Nordrhein.Westfalen";2.7;139.3;NA
1884;12;"Rheinland.Pfalz";2.1;127.2;NA
1884;12;"Schleswig.Holstein";2.2;86.7;NA
1884;12;"Saarland";2.1;156.9;NA
1884;12;"Sachsen";1.5;81.3;NA
1884;12;"Sachsen.Anhalt";2.2;68.6;NA
1884;12;"Thueringen.Sachsen.Anhalt";1.8;77.9;NA
1884;12;"Thueringen";1.2;89.6;NA
1884;12;"Deutschland";1.7;95.5;NA
1885;1;"Brandenburg.Berlin";-2.2;19.1;NA
1885;1;"Brandenburg";-2.2;19;NA
1885;1;"Baden.Wuerttemberg";-3.9;19.1;NA
1885;1;"Bayern";-4.9;16.6;NA
1885;1;"Hessen";-2.7;22.2;NA
1885;1;"Mecklenburg.Vorpommern";-1.7;22.7;NA
1885;1;"Niedersachsen";-1.4;33.6;NA
1885;1;"Niedersachsen.Hamburg.Bremen";-1.4;33.8;NA
1885;1;"Nordrhein.Westfalen";-1.1;35.9;NA
1885;1;"Rheinland.Pfalz";-2;26.5;NA
1885;1;"Schleswig.Holstein";-1.1;46.7;NA
1885;1;"Saarland";-2;31.8;NA
1885;1;"Sachsen";-2.9;18.7;NA
1885;1;"Sachsen.Anhalt";-2.9;18.4;NA
1885;1;"Thueringen.Sachsen.Anhalt";-3.4;18.4;NA
1885;1;"Thueringen";-4;18.4;NA
1885;1;"Deutschland";-2.8;24.2;NA
1885;2;"Brandenburg.Berlin";2.5;29.7;NA
1885;2;"Brandenburg";2.4;29.6;NA
1885;2;"Baden.Wuerttemberg";3.6;79.1;NA
1885;2;"Bayern";1.4;40.6;NA
1885;2;"Hessen";3.3;55.1;NA
1885;2;"Mecklenburg.Vorpommern";2.3;33.5;NA
1885;2;"Niedersachsen";4.1;45.8;NA
1885;2;"Niedersachsen.Hamburg.Bremen";4;45.9;NA
1885;2;"Nordrhein.Westfalen";5.1;55.2;NA
1885;2;"Rheinland.Pfalz";4;64.6;NA
1885;2;"Schleswig.Holstein";2.9;58.4;NA
1885;2;"Saarland";4.7;78.2;NA
1885;2;"Sachsen";2;34.4;NA
1885;2;"Sachsen.Anhalt";2.7;29.6;NA
1885;2;"Thueringen.Sachsen.Anhalt";2.6;34.5;NA
1885;2;"Deutschland";3;47.5;NA
1885;2;"Thueringen";2.4;40.7;NA
1885;3;"Brandenburg.Berlin";2.5;32.8;NA
1885;3;"Brandenburg";2.5;32.7;NA
1885;3;"Baden.Wuerttemberg";2.9;105.3;NA
1885;3;"Bayern";1.7;68.3;NA
1885;3;"Hessen";2.6;53.3;NA
1885;3;"Mecklenburg.Vorpommern";2;23.8;NA
1885;3;"Niedersachsen";2.9;30;NA
1885;3;"Niedersachsen.Hamburg.Bremen";2.9;29.9;NA
1885;3;"Nordrhein.Westfalen";3.3;40.7;NA
1885;3;"Rheinland.Pfalz";2.8;59.1;NA
1885;3;"Schleswig.Holstein";2.6;20.7;NA
1885;3;"Saarland";3.6;73.9;NA
1885;3;"Sachsen";2;50.6;NA
1885;3;"Sachsen.Anhalt";2.6;35.1;NA
1885;3;"Thueringen.Sachsen.Anhalt";2.3;41.3;NA
1885;3;"Deutschland";2.5;51.2;NA
1885;3;"Thueringen";2;49;NA
1885;4;"Brandenburg.Berlin";10.2;39.6;NA
1885;4;"Brandenburg";10.2;39.6;NA
1885;4;"Baden.Wuerttemberg";9.4;37.6;NA
1885;4;"Bayern";8.9;25.7;NA
1885;4;"Hessen";9.4;27.5;NA
1885;4;"Mecklenburg.Vorpommern";8.3;45.6;NA
1885;4;"Niedersachsen";9.1;39.8;NA
1885;4;"Niedersachsen.Hamburg.Bremen";9.1;40.1;NA
1885;4;"Nordrhein.Westfalen";9.6;27.8;NA
1885;4;"Rheinland.Pfalz";9.4;42.3;NA
1885;4;"Schleswig.Holstein";7.9;52.3;NA
1885;4;"Saarland";9.6;53;NA
1885;4;"Sachsen";9.7;32.9;NA
1885;4;"Sachsen.Anhalt";10;39;NA
1885;4;"Thueringen.Sachsen.Anhalt";9.6;31.9;NA
1885;4;"Thueringen";9.1;22.9;NA
1885;4;"Deutschland";9.2;34.9;NA
1885;5;"Brandenburg.Berlin";11.3;64.8;NA
1885;5;"Brandenburg";11.3;64.7;NA
1885;5;"Baden.Wuerttemberg";9.7;111;NA
1885;5;"Bayern";9.6;96.7;NA
1885;5;"Hessen";9.7;73.3;NA
1885;5;"Mecklenburg.Vorpommern";9.9;64.8;NA
1885;5;"Niedersachsen";9.8;80.9;NA
1885;5;"Niedersachsen.Hamburg.Bremen";9.8;80.9;NA
1885;5;"Nordrhein.Westfalen";9.9;83.3;NA
1885;5;"Rheinland.Pfalz";9.8;76.9;NA
1885;5;"Schleswig.Holstein";9.4;78.9;NA
1885;5;"Saarland";9.9;84.4;NA
1885;5;"Sachsen";10.7;72.7;NA
1885;5;"Sachsen.Anhalt";10.7;66.7;NA
1885;5;"Thueringen.Sachsen.Anhalt";10.3;68.4;NA
1885;5;"Thueringen";9.7;70.6;NA
1885;5;"Deutschland";10;82.4;NA
1885;6;"Brandenburg.Berlin";17.9;62;NA
1885;6;"Brandenburg";17.8;62;NA
1885;6;"Baden.Wuerttemberg";17.2;66.1;NA
1885;6;"Bayern";16.7;58.7;NA
1885;6;"Hessen";16.4;58.9;NA
1885;6;"Mecklenburg.Vorpommern";16.2;76.9;NA
1885;6;"Niedersachsen";16.1;71.7;NA
1885;6;"Niedersachsen.Hamburg.Bremen";16.1;71.4;NA
1885;6;"Nordrhein.Westfalen";16.6;73.9;NA
1885;6;"Rheinland.Pfalz";16.9;70.3;NA
1885;6;"Schleswig.Holstein";15.3;61.3;NA
1885;6;"Saarland";17.3;70.3;NA
1885;6;"Sachsen";17.1;52.2;NA
1885;6;"Sachsen.Anhalt";17.2;51.8;NA
1885;6;"Thueringen.Sachsen.Anhalt";16.8;54.5;NA
1885;6;"Thueringen";16.2;57.8;NA
1885;6;"Deutschland";16.7;64.2;NA
1885;7;"Brandenburg.Berlin";18.5;53.7;NA
1885;7;"Brandenburg";18.5;53.6;NA
1885;7;"Baden.Wuerttemberg";17.4;113.2;NA
1885;7;"Bayern";16.9;105;NA
1885;7;"Hessen";16.8;64.1;NA
1885;7;"Mecklenburg.Vorpommern";17.7;26.8;NA
1885;7;"Niedersachsen";17.1;35.7;NA
1885;7;"Niedersachsen.Hamburg.Bremen";17.2;35.4;NA
1885;7;"Nordrhein.Westfalen";17.3;46.1;NA
1885;7;"Rheinland.Pfalz";17.2;72.1;NA
1885;7;"Schleswig.Holstein";17.2;21.3;NA
1885;7;"Saarland";17.5;72.4;NA
1885;7;"Sachsen";17.3;82.5;NA
1885;7;"Sachsen.Anhalt";17.9;56.4;NA
1885;7;"Thueringen.Sachsen.Anhalt";17.2;59.2;NA
1885;7;"Thueringen";16.4;62.7;NA
1885;7;"Deutschland";17.3;67.3;NA
1885;8;"Brandenburg.Berlin";15.2;69.6;NA
1885;8;"Brandenburg";15.2;69.6;NA
1885;8;"Baden.Wuerttemberg";15.3;66.2;NA
1885;8;"Bayern";14.6;62.6;NA
1885;8;"Hessen";14.3;59.6;NA
1885;8;"Mecklenburg.Vorpommern";14.4;67;NA
1885;8;"Niedersachsen";14.1;74.5;NA
1885;8;"Niedersachsen.Hamburg.Bremen";14.1;74.4;NA
1885;8;"Nordrhein.Westfalen";14.4;68.4;NA
1885;8;"Rheinland.Pfalz";14.7;69.9;NA
1885;8;"Schleswig.Holstein";14.1;72.5;NA
1885;8;"Saarland";15.2;73.5;NA
1885;8;"Sachsen";14.5;78.6;NA
1885;8;"Sachsen.Anhalt";14.8;70.3;NA
1885;8;"Thueringen.Sachsen.Anhalt";14.3;67.5;NA
1885;8;"Thueringen";13.8;64;NA
1885;8;"Deutschland";14.6;68.1;NA
1885;9;"Brandenburg.Berlin";13.8;52.2;NA
1885;9;"Brandenburg";13.8;52.2;NA
1885;9;"Baden.Wuerttemberg";12.6;115.1;NA
1885;9;"Bayern";12.3;112.5;NA
1885;9;"Hessen";12.6;63;NA
1885;9;"Mecklenburg.Vorpommern";12.7;62.6;NA
1885;9;"Niedersachsen";12.5;71.2;NA
1885;9;"Niedersachsen.Hamburg.Bremen";12.5;71.3;NA
1885;9;"Nordrhein.Westfalen";12.8;82.4;NA
1885;9;"Rheinland.Pfalz";12.8;79.7;NA
1885;9;"Schleswig.Holstein";12.2;90.7;NA
1885;9;"Saarland";12.9;95.1;NA
1885;9;"Sachsen";13.3;72.1;NA
1885;9;"Sachsen.Anhalt";13.4;44.9;NA
1885;9;"Thueringen.Sachsen.Anhalt";13;50.8;NA
1885;9;"Thueringen";12.4;58.1;NA
1885;9;"Deutschland";12.7;81.7;NA
1885;10;"Brandenburg.Berlin";8.3;54.5;NA
1885;10;"Brandenburg";8.3;54.5;NA
1885;10;"Baden.Wuerttemberg";7;118.6;NA
1885;10;"Bayern";6.7;88.1;NA
1885;10;"Hessen";7.4;108.8;NA
1885;10;"Mecklenburg.Vorpommern";7.7;61.5;NA
1885;10;"Niedersachsen";7.7;94.5;NA
1885;10;"Niedersachsen.Hamburg.Bremen";7.7;94.5;NA
1885;10;"Nordrhein.Westfalen";7.8;115.2;NA
1885;10;"Rheinland.Pfalz";7.4;121.8;NA
1885;10;"Schleswig.Holstein";7.5;116.5;NA
1885;10;"Saarland";7.3;152.2;NA
1885;10;"Sachsen";7.6;64;NA
1885;10;"Sachsen.Anhalt";7.9;55;NA
1885;10;"Thueringen.Sachsen.Anhalt";7.6;63.8;NA
1885;10;"Thueringen";7.2;74.8;NA
1885;10;"Deutschland";7.4;91.1;NA
1885;11;"Brandenburg.Berlin";2.5;36.3;NA
1885;11;"Brandenburg";2.5;36.2;NA
1885;11;"Baden.Wuerttemberg";3.7;57;NA
1885;11;"Bayern";2.6;66.1;NA
1885;11;"Hessen";2.8;63.3;NA
1885;11;"Mecklenburg.Vorpommern";2.1;29.1;NA
1885;11;"Niedersachsen";2.4;42.5;NA
1885;11;"Niedersachsen.Hamburg.Bremen";2.4;42.2;NA
1885;11;"Nordrhein.Westfalen";3.4;66.1;NA
1885;11;"Rheinland.Pfalz";3.5;56.6;NA
1885;11;"Schleswig.Holstein";2.3;33.3;NA
1885;11;"Saarland";3.9;67.6;NA
1885;11;"Sachsen";2.4;48.9;NA
1885;11;"Sachsen.Anhalt";2.3;37.2;NA
1885;11;"Thueringen.Sachsen.Anhalt";2;45.2;NA
1885;11;"Deutschland";2.7;51.8;NA
1885;11;"Thueringen";1.7;55.3;NA
1885;12;"Brandenburg.Berlin";0.4;36.1;NA
1885;12;"Brandenburg";0.4;36;NA
1885;12;"Baden.Wuerttemberg";-0.9;102.5;NA
1885;12;"Bayern";-1.9;89.4;NA
1885;12;"Hessen";-0.7;42.7;NA
1885;12;"Mecklenburg.Vorpommern";0.8;23.6;NA
1885;12;"Niedersachsen";0.9;26.5;NA
1885;12;"Niedersachsen.Hamburg.Bremen";0.9;26.4;NA
1885;12;"Nordrhein.Westfalen";0.7;39.7;NA
1885;12;"Rheinland.Pfalz";-0.5;53.6;NA
1885;12;"Schleswig.Holstein";1.3;32;NA
1885;12;"Saarland";-0.4;72.8;NA
1885;12;"Sachsen";-0.8;57.4;NA
1885;12;"Sachsen.Anhalt";0.2;31.9;NA
1885;12;"Thueringen";-0.8;41.3;NA
1885;12;"Thueringen.Sachsen.Anhalt";-0.2;36.1;NA
1885;12;"Deutschland";-0.3;54.1;NA
1886;1;"Brandenburg.Berlin";-1;34.8;NA
1886;1;"Brandenburg";-1;34.8;NA
1886;1;"Baden.Wuerttemberg";-1.4;71.2;NA
1886;1;"Bayern";-3;40;NA
1886;1;"Hessen";-1;56.4;NA
1886;1;"Mecklenburg.Vorpommern";-1;41;NA
1886;1;"Niedersachsen";-0.4;62.8;NA
1886;1;"Niedersachsen.Hamburg.Bremen";-0.4;63.1;NA
1886;1;"Nordrhein.Westfalen";0.2;87.4;NA
1886;1;"Rheinland.Pfalz";-0.3;73.5;NA
1886;1;"Schleswig.Holstein";-0.5;74;NA
1886;1;"Saarland";-0.2;105.3;NA
1886;1;"Sachsen";-1.6;41.7;NA
1886;1;"Sachsen.Anhalt";-1.1;31;NA
1886;1;"Thueringen";-2;40.7;NA
1886;1;"Thueringen.Sachsen.Anhalt";-1.5;35.3;NA
1886;1;"Deutschland";-1.3;54.8;NA
